Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2020,4,2216,286,1494,8414,7490,3613,273,12869,9158,1106,632,917,2576,2099,44108,34196,2610,10848,41841,5787,14680,6626,155852,34925,15009,63197,3731,39482,15185,5380,24380,7900,341700,328815,10712,184170,485377,418508,392811,14941,3916,514010,501816
2020,5,42902,5305,29553,131862,120591,48309,4901,119237,90918,11605,6401,8984,24479,21276,312591,301195,10505,161543,78894,7135,48412,32135,481937,59946,42970,154722,7945,109070,57329,26343,46025,15832,848568,822788,19625,516018,1160854,1031719,951471,29525,7211,1192244,1179199
2020,6,6056,820,3991,17275,16423,5981,805,3049,2670,144,81,194,1167,850,23717,23407,591,19511,1259,186,663,416,27867,2348,2062,1998,113,1490,748,333,481,197,31921,31738,185,28299,38368,33922,32634,218,66,39823,39094
2020,7,60,9,37,251,230,118,9,190,140,14,10,15,32,33,544,534,28,306,80,6,24,18,930,204,144,51,2,40,23,11,10,4,1114,1087,3,989,4089,1787,1227,27,1,4707,4405
2020,8,149,16,107,569,529,286,14,508,387,49,25,36,117,88,1533,1371,60,672,455,95,214,147,2504,323,229,519,27,417,240,117,91,43,3395,3378,31,2615,4923,3722,3455,22,11,5219,5081
2020,9,2586,291,1854,10325,9225,4939,249,22096,18096,1268,792,1604,7626,4428,44796,40279,1286,13227,9991,2683,3365,2460,67918,7339,4453,7697,259,4906,3219,1673,3084,782,92590,90701,1496,71888,105908,103191,100111,2175,548,106431,106206
2020,10,1136,129,812,4745,4462,2612,111,4716,3922,271,164,329,1730,940,11727,11056,297,5490,2575,402,1063,668,18579,2491,1499,3255,174,2277,1143,509,981,342,28894,27159,415,19873,53335,40109,36137,1801,172,60102,57264
2020,11,19,2,13,92,84,49,2,118,78,12,6,7,18,16,537,388,37,115,284,86,114,61,1038,148,127,335,20,247,112,46,82,34,1724,1674,30,1083,5568,2143,1929,56,11,7831,6790
2020,12,286,29,211,1103,1015,561,23,1415,1127,121,64,103,394,263,3132,2964,71,1336,740,102,421,313,4595,421,261,1094,48,816,502,252,281,96,6932,6835,120,4852,11892,7576,7303,120,43,15782,14112
2021,1,373,45,259,1493,1373,744,41,1518,1146,139,78,112,332,261,4168,3789,150,1810,1866,226,517,360,10400,2195,926,1512,63,987,572,279,561,159,15540,15255,261,11809,24692,17325,16662,335,95,29928,27622
2021,2,220,29,146,785,703,317,28,992,743,79,50,75,213,173,2513,2282,100,1000,721,138,356,204,3975,490,370,1188,68,816,371,154,371,131,6729,6586,155,4228,11914,7762,7283,173,56,15590,13971
2021,3,327,39,227,1198,1101,551,36,1263,978,94,57,94,324,234,3342,3067,125,1454,735,164,294,202,5174,699,496,797,35,532,302,146,279,82,7354,7220,127,5476,11237,8213,7883,159,46,11895,11594
2021,4,368,51,239,1334,1190,528,51,2051,1611,169,93,150,554,379,4796,4329,182,1715,3298,277,1136,627,14890,3332,1286,4517,243,2857,1273,517,1728,538,27839,27480,773,17500,33958,29893,29097,513,273,36544,35442
2021,5,12522,1836,7899,40441,35846,12891,1888,47427,32917,4166,2578,3550,7293,7631,163544,133281,9174,52544,46348,17735,13574,9132,260144,34956,29960,27601,891,16799,10992,5691,12066,2937,345822,340013,5934,269630,462093,385902,368477,6963,2146,511193,490919
2021,6,41823,6970,24269,141369,122117,40029,7637,194583,140969,12947,10175,15631,35451,33794,489019,445777,23447,192082,70705,25998,22965,12699,667833,88286,82386,45538,3315,34638,13045,4528,9299,4941,744059,743118,2832,674856,750642,748018,747067,1511,994,751238,750953
2021,7,55862,7011,38220,170618,154681,59732,6546,181668,135753,14269,8913,13683,39283,32898,522340,462107,19195,212596,191546,35638,91010,46846,885012,99900,65079,366537,20180,225881,94461,36322,146928,45263,1848675,1813910,66083,978621,2130219,2046086,1973474,47938,23404,2144332,2138436
2021,8,400,39,301,1592,1409,773,29,2951,2278,262,148,222,696,523,5848,5476,135,2074,1917,227,1282,779,8565,519,401,3925,244,3079,1489,637,737,372,14983,14769,237,8890,22580,16309,15813,260,85,28477,25965
2021,9,12397,1707,8099,36001,34022,12441,1693,7970,6361,550,337,554,2053,1860,53108,52039,1977,41199,7615,648,5299,2471,68736,7244,6928,18574,1423,15114,5843,2092,2510,1872,93418,92783,414,69396,114002,98260,95978,713,153,125056,120380
2021,10,34644,5302,21292,98774,93247,30009,5577,8128,7158,325,197,473,2723,2854,129571,128604,6405,113281,2734,576,1299,813,157470,24327,23955,5721,208,2732,1377,613,3385,781,178143,176956,1692,159405,192457,185508,182600,1520,604,194756,193765
2021,11,166,22,111,598,555,267,21,537,434,41,22,38,166,104,1497,1390,55,710,466,63,248,146,2461,315,219,975,48,596,281,120,402,116,5304,5087,185,2724,12439,6667,6160,252,67,16695,14888
2021,12,389,43,279,1564,1453,820,37,1725,1382,149,76,122,505,319,4263,3957,123,1858,1204,183,678,458,6539,661,455,1998,100,1448,793,375,548,194,11443,10897,230,6941,17483,14742,13690,587,88,18567,18036
2022,1,735,86,517,2924,2692,1467,77,3414,2700,273,152,247,962,628,8340,7714,249,3535,2294,375,1253,792,12632,1251,886,3935,210,2780,1408,634,1153,408,21476,21006,484,13414,31624,24291,23309,564,175,37452,34869
2022,2,666,72,483,3297,3069,1987,60,3606,2856,283,162,264,1011,666,8645,8136,207,3898,1935,308,1132,745,12003,923,691,3299,178,2442,1283,591,828,320,18627,18334,330,12518,33730,20975,19757,357,118,45875,40615
2022,3,318,41,213,1142,1054,505,40,1671,1118,157,60,89,424,251,10207,6657,824,1371,30930,2057,14338,5478,79656,18511,6815,91405,4450,44681,15702,4923,51491,13191,403372,383095,24895,114105,641111,522814,480972,25161,8938,698600,674489
2022,4,1576,310,794,14631,11812,8018,364,64108,52805,3231,2199,4711,23009,12847,110501,99192,3786,22067,52618,6745,20129,9708,244238,42459,20496,117831,4898,52459,20559,7410,73624,17370,713041,678774,36566,299086,976831,909014,846123,41393,13203,985773,981680
2022,5,3836,964,1405,13580,11950,2657,1217,10890,7371,1951,656,618,1471,1377,64667,48678,7318,17867,32372,9286,11899,8474,149706,38224,31704,26235,1032,19820,13094,6789,6567,2156,208588,205720,2866,158037,239118,226557,219793,3424,1038,240337,239664
2022,6,91,11,62,356,328,173,10,318,238,21,16,25,66,57,826,797,20,432,278,18,169,69,1293,114,73,931,50,507,177,55,454,128,4093,3965,212,1533,8060,5352,4566,170,75,8629,8322
2022,7,270,25,206,1155,1057,639,18,1536,1181,136,76,114,363,270,3480,3231,75,1412,712,150,401,310,4587,251,199,1039,35,692,460,239,379,100,7219,7114,181,4801,9687,8074,7605,141,64,10019,9857
2022,8,819,78,620,3427,3279,2036,58,2186,1787,115,81,157,735,442,6437,6255,97,3816,435,112,226,159,7203,269,258,633,26,380,209,99,275,73,8939,8878,131,7334,10281,9414,9149,86,46,10400,10341
2022,9,1134,114,845,12108,11645,9840,89,37779,36167,520,341,2490,22416,9357,52380,51848,265,13329,2108,339,1336,926,55703,868,733,3381,188,2674,1445,669,634,298,61229,61107,218,56023,66024,63214,61670,165,77,66317,66188
2022,10,12928,1027,10348,38407,37686,19604,569,5534,4674,365,182,334,1684,1614,50140,48897,2057,40304,4349,733,1949,1243,68096,11132,9802,5813,309,4249,2236,1010,1533,572,80866,80380,624,69886,92814,86483,82718,609,223,93878,93409
2022,11,79,10,53,366,332,192,9,507,389,51,24,35,124,87,1371,1180,64,454,871,112,397,221,3307,576,306,2088,82,987,448,185,1239,292,12642,11212,615,4138,26515,21329,18514,1540,236,29090,28021
2022,12,1133,142,774,5006,4578,2629,133,6407,5013,497,286,466,1770,1164,15946,14384,574,6133,7633,928,2192,1376,38765,7688,3338,18958,351,4660,2369,1065,16960,3210,142688,133643,8937,51264,243988,196825,178066,10779,3238,269489,258762
2023,1,1250,137,904,5743,4966,2860,115,10838,7990,894,597,864,1968,1829,21055,20017,474,7792,7686,655,5345,2647,31525,1897,1506,18544,1357,14631,5791,2128,3139,1910,61036,59171,798,32621,96739,73794,68699,2008,307,112084,105639
2023,2,548,63,388,2251,2078,1170,55,2581,2030,220,118,187,699,474,6566,5992,235,2708,2240,342,1074,681,11483,1582,997,4487,177,2371,1215,550,2360,577,29749,27030,1158,13113,80493,48726,40923,2927,445,101374,92626
2023,3,2676,431,1590,9349,8734,3688,465,3584,2789,291,164,256,898,705,17242,16349,1074,10966,5908,530,1472,887,41029,10450,6048,8434,262,3322,1610,703,5900,1260,81085,77988,3016,47942,128433,100299,93214,3681,1093,144585,137766
2023,4,1385,384,414,6300,5577,1992,497,6235,5049,1012,343,400,1596,1013,19106,17456,1689,8200,17699,975,5653,4177,83752,25109,12025,23513,691,11757,7257,3663,13465,2968,186971,176878,6823,102276,297985,248779,227559,11382,2526,307993,303757
2023,5,3594,469,2412,19414,15673,8897,450,72031,57240,4585,2992,5433,21450,13658,125643,114067,3185,29286,67566,6969,35718,16849,251636,29388,13333,177027,9287,98925,38441,13696,83869,23564,787741,760092,39199,303548,1078962,941996,891705,35387,14001,1145826,1117661
2023,6,24650,1761,20230,71287,68324,34613,770,65400,55351,7099,2726,4345,21711,13333,163434,154647,2933,79096,64933,5265,32769,25534,322222,46008,18081,95585,3357,64637,42774,22139,33618,9073,575333,568681,15954,362954,616729,606883,598047,9851,5621,617628,617204
2023,7,395,54,259,2265,1491,656,53,11379,7701,1164,683,869,1347,1644,30157,23128,1820,4311,13391,4125,3835,2712,61067,10166,6687,12951,254,5138,3481,1834,9193,1805,116625,114163,4802,68675,135754,129449,125419,3419,1699,136809,136343
2023,8,437,47,318,1528,1466,778,39,770,647,71,29,48,272,156,2940,2728,95,1692,718,125,401,277,4298,441,351,1266,54,837,481,234,456,132,7510,7355,210,4577,10463,8532,8093,195,75,10923,10715
2023,9,21080,3208,13001,74448,68006,28986,3365,97025,83082,7606,3477,6741,36321,20029,205693,199457,5662,91403,51806,3873,33383,24510,310126,33477,22690,113147,4330,70558,42359,20931,46608,12248,622412,610115,22334,341224,726486,695931,666920,16742,7919,727214,726884
2023,10,23155,2607,16598,106694,99456,61616,2237,231535,207200,9213,4994,15689,110956,52288,430273,396889,12660,125770,91797,19730,46646,28896,604964,57901,47437,133707,7679,101112,51103,22861,30472,12946,848677,843636,11392,624619,889598,876463,866136,7322,4018,890387,890006
2023,11,200,25,136,1221,1041,673,23,3619,2912,338,163,259,1062,655,6610,6006,192,1696,2671,362,1654,1116,10902,978,673,5133,251,3618,1978,934,1541,515,22247,21795,666,11804,29814,25666,23936,583,237,31256,30600
2023,12,91,11,62,455,393,229,11,1277,1021,220,73,81,303,200,2754,2340,110,620,2867,243,1677,1075,8127,1265,568,6604,294,4019,2103,951,2791,769,27481,26206,1314,10013,43454,36285,32449,1530,475,46094,44982
2024,1,2094,255,1452,11474,10202,6543,233,24418,19836,1468,950,1811,7971,4746,45135,42515,1059,14828,11027,1602,5952,3446,66269,6031,3921,20548,1182,14062,6361,2618,6475,2293,115163,112104,2718,70740,158934,134935,127233,3582,990,175518,168560
2024,2,425,52,294,1730,1632,921,47,1552,1259,139,59,101,518,296,5151,4376,221,1988,5424,452,1106,646,24482,6569,2205,9438,203,2575,1253,536,8100,1568,79014,73182,4245,32536,164053,117240,102363,6639,1564,194523,181746
2024,3,1032,137,685,12063,9267,6948,133,60471,48583,3894,2446,4517,18880,11496,98970,89940,2552,19444,25526,5442,12950,8425,142692,10940,7807,38328,1933,26183,13595,6203,12459,4064,234111,229258,5456,150555,300571,264931,252865,5920,1966,320599,312098
2024,4,41990,6637,25277,130575,118825,39970,7094,92047,69874,8338,4763,6906,19369,16756,300395,284096,17043,161491,96765,9839,44154,25839,588009,121866,82121,165401,8777,106805,49646,20999,60768,19159,1028446,1010451,27046,650022,1197407,1128315,1095568,23345,9642,1231545,1217108
2024,5,31925,3784,22405,95851,88692,36059,3387,92096,72588,13518,4985,6041,21354,15868,278079,244536,10867,114699,114909,19725,69095,51903,467249,47675,36261,170209,7381,134713,86646,44463,34354,13295,766401,760390,13688,489966,825014,800245,787181,8752,4828,835221,830986
