Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2018,10,113,23,53,526,434,175,28,895,599,82,57,73,74,132,2278,1999,104,770,683,167,182,124,3669,497,410,4462,17,291,178,73,5049,866,31495,29482,2718,6337,64745,44821,39110,2548,972,78326,72711
2018,11,5531,1132,2676,33293,26245,13290,1345,100644,74431,16139,6658,7201,14253,14301,205472,180658,7827,51884,129426,14827,86601,60584,403069,40621,27370,230413,12390,188093,107407,52221,36682,18788,759772,751161,11630,425740,811800,803269,792354,10902,4161,815344,813379
2018,12,440,153,53,2812,1825,357,207,13216,9628,2654,990,922,1213,1673,25908,22511,1100,5415,21581,2029,15419,10803,55983,5218,3706,44061,2245,34119,19495,9464,9410,3869,134924,132258,3601,60726,164760,149010,145013,3375,1288,177411,172166
2019,1,0,0,0,190,32,0,0,2340,1622,349,165,179,181,312,4350,3671,168,607,2609,405,1632,1139,8332,842,616,4042,225,3424,1956,950,483,310,13801,13718,112,8630,16243,14409,14115,105,40,17123,16641
2019,2,816,69,642,3642,3406,2201,42,4058,3172,1197,340,234,377,484,10110,9271,261,4264,10004,501,8140,5718,21510,950,799,22740,1222,18562,10601,5152,3622,1854,55700,54849,1149,22724,71117,62435,58919,1077,411,76443,74008
2019,3,7209,886,4978,32465,29775,17490,815,31695,22999,4418,2042,2337,4123,4811,89274,81042,3056,39556,40336,4918,21246,14829,178677,27397,15358,59846,2956,44887,25633,12461,14660,5476,304117,299697,5969,195254,365603,327830,320840,5595,2135,393528,381535
2019,4,11740,3764,2248,60238,47573,13064,5017,123742,87905,11359,7202,9777,18688,19170,293680,259756,14656,93600,87588,20271,32768,22535,511773,80805,55346,103193,3736,56897,32562,15750,51821,12520,860773,841860,25546,558738,1083321,965599,932334,23946,9139,1171952,1133581
2019,5,137246,26450,70607,615366,555579,267204,30748,522251,383672,49805,28896,39745,94846,86439,1604307,1473127,70799,772745,364704,78389,173745,120259,2443442,329837,260419,393291,21702,329545,188219,91470,51635,30788,3039858,3029825,13550,2516945,3110492,3093828,3077817,12702,4848,3112921,3111908
2019,6,7726,773,5781,37444,34287,22036,594,52177,40400,10766,3615,3384,8141,7359,121721,110573,3503,45770,89373,6661,67025,47017,238868,17391,12654,199075,9901,150421,85940,41733,47344,18047,617143,603043,19043,261123,707595,689326,670490,17851,6813,715336,712050
2019,7,28894,3675,19645,133774,121448,71216,3464,151076,110047,19624,9421,11219,21695,23233,401902,363064,13941,166268,148355,23208,90465,63083,645039,61938,47466,255791,12442,189125,108101,52441,66212,23807,1164319,1143912,27563,683682,1474919,1282535,1241533,25837,9861,1634964,1569613
2019,8,2690,409,1659,12416,10744,5587,429,17695,11954,1545,1105,1453,1679,2693,46282,40847,1881,16824,8885,3247,3053,2063,64025,6524,5878,5960,260,3951,2257,1096,2132,623,79155,78428,980,65416,86175,83381,81902,919,350,87709,87046
2019,9,20901,5382,7333,103169,82430,28634,6835,220173,155506,29519,14598,16812,24033,31372,512983,451768,23685,157823,224185,36580,131295,91478,910641,112722,84430,344935,17869,271427,155057,75317,68064,29647,1515677,1497189,24971,958964,1673317,1615030,1585629,23407,8934,1712304,1695887
2019,10,26,10,0,5661,1079,45,14,65570,44802,8194,4460,5193,5317,9058,123967,104308,4891,17760,63511,11747,31880,22136,242622,29954,17404,94388,4153,63106,36061,17504,33075,9792,482687,471482,15134,268124,639126,549714,525082,14186,5414,691902,670076
2019,11,195,77,0,759,639,0,107,506,422,237,54,21,21,36,1882,1802,153,1077,2053,47,1763,1240,4537,579,577,5050,268,4111,2360,1132,821,411,12196,11999,266,4792,21557,14460,12942,249,95,24859,23209
2019,12,483,191,0,5971,2469,227,264,47191,32417,5887,3183,3722,4113,6561,91631,77646,3796,15215,44423,8357,23143,16073,173611,21212,13245,53757,3026,45952,26247,12753,5882,4071,248127,247256,1177,181713,275698,253715,251425,1103,421,291160,283708
2020,1,39,15,0,305,191,45,21,2122,1700,744,193,112,183,211,3578,3179,125,603,6572,238,5274,3707,11873,957,548,14666,797,12121,6927,3362,2142,1172,33280,32813,630,12841,51876,36168,35046,591,225,64555,59149
2020,2,2109,582,642,17206,11652,5290,751,73272,51280,5385,4138,5955,10950,11529,149080,128262,6096,31860,38088,12440,7427,4900,253623,37522,22854,8001,338,5154,2952,1425,3057,858,287248,286190,1429,267963,308189,293336,291252,1339,511,315998,312496
