Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
1854,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,47,2,2,1151,0,0,0,0,1399,235,7675,7115,756,769,11252,10495,9795,709,270,12080,11547
1854,12,0,0,0,11,1,0,0,1019,976,769,142,10,10,18,1137,1097,9,35,6820,23,6083,4282,7995,26,25,16375,936,14216,8118,3946,1509,1207,27196,27051,196,8182,28195,27993,27746,183,70,28236,28209
1855,1,1423,564,0,5381,4619,0,780,249,165,19,15,21,21,36,8767,8687,990,7381,978,47,20,12,17503,5882,4750,1364,0,0,0,0,1658,278,27585,26921,896,19400,37438,30973,30097,840,320,43997,41200
1855,2,1141,261,481,4994,4297,1628,322,5526,3753,524,349,449,524,831,16224,14546,817,6829,3249,1002,1321,904,24010,3726,3472,3959,138,2106,1202,584,2087,492,37206,36438,1036,25191,46586,41124,40111,972,371,50230,48592
1855,3,1444,466,267,6905,5253,970,622,15193,10381,1715,1001,1215,1368,2165,36637,32082,1904,11257,11236,2722,5925,4100,56170,6521,6091,17068,736,11190,6390,3106,6267,1804,99247,97099,2900,59217,114647,110931,107372,2719,1037,116240,115414
1855,4,16389,2618,9796,82588,73120,41176,2812,153125,122269,40342,11626,9016,23064,19530,324521,295312,10743,107545,344059,17454,272667,191527,745788,49990,37570,825973,40907,621268,354876,172415,200094,75315,2326756,2266707,81108,833902,2896941,2715114,2553962,76028,29018,2912082,2905836
1855,5,74242,19999,23821,362086,304695,112144,25680,551055,401416,54604,31349,42309,95322,87195,1388906,1247257,67086,513218,376211,84645,194204,134499,2130270,269017,230658,490873,24450,371366,212141,103054,116137,44435,3081689,3047183,46607,2206445,3371096,3281964,3212250,43688,16675,3400569,3388488
1855,6,28798,4337,17879,135161,125576,72363,4523,115582,91606,14051,5964,7973,29199,19896,328504,305809,11257,160399,106048,13562,73527,51412,488927,42577,38631,195709,10456,159087,90993,44072,32059,16042,789606,781898,10411,501915,880517,840723,818772,9759,3725,897750,890298
1855,7,11641,1796,7119,53153,48820,26977,1896,45113,33632,4229,2412,3390,8993,7653,134495,123627,5055,64565,27364,6494,15217,10542,182537,17208,16649,35810,1924,29235,16700,8112,5700,2919,236411,235073,1807,184497,249331,243956,241475,1694,646,252868,251426
1855,8,2259,387,1284,12133,9913,5174,429,28221,19990,3122,1745,2194,3697,4244,62842,55051,2466,17988,20469,4656,11631,8066,93672,7729,7240,27145,1491,22646,12934,6285,3692,2139,131528,130781,1008,94885,139088,135637,134355,945,360,141493,140460
1855,9,17388,3268,9153,92023,77952,40519,3764,174778,127122,17403,9986,13424,29772,27669,401791,356679,15871,129119,125780,26957,61956,42909,649289,77122,56379,146268,7803,118543,67727,32889,24405,12052,891785,885840,8029,674900,1032335,929550,914278,7526,2872,1113320,1078833
1855,10,43541,11453,14667,189464,168342,59541,14622,131680,99008,12788,6998,9814,27535,22083,458786,427859,25870,245004,85195,18481,49335,34248,652888,97016,94192,110368,6407,97315,55589,27006,8234,7911,774705,774549,210,654892,780421,776892,775294,197,75,781887,781291
1855,11,6638,2567,160,29259,22436,572,3535,52056,36354,8268,3740,3928,4039,6866,134391,119527,8086,47221,65015,8882,40684,28411,251978,37050,29711,118207,5696,86502,49406,24009,31751,11141,498201,488283,13396,271144,588031,553066,535729,12557,4792,605674,598063
1855,12,1484,270,802,6764,6424,3455,307,3891,3680,1075,221,171,1442,641,12343,12143,432,7656,9987,119,8260,5813,26076,2567,1877,24422,1265,19220,10976,5335,4815,2099,67792,66484,1765,28392,82974,74924,72738,1655,631,88382,85969
1856,1,332,89,107,1821,1535,669,114,3284,2482,291,167,246,742,548,7569,6810,330,2573,1874,453,1034,716,10919,1236,1199,2329,130,1985,1138,548,262,176,13902,13861,56,10987,20678,14268,14059,52,20,27709,24528
1856,2,6588,746,4710,30242,27725,16838,644,36396,27742,8050,2681,2359,4498,4911,91001,82810,2832,36879,64432,4894,50366,35334,169383,10580,9698,134425,7447,113099,64597,31391,17050,10453,350231,347056,4288,174077,397617,366542,362243,4019,1534,428711,415615
