Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2021,12,32591,3504,23779,137651,129025,76999,2887,111310,84604,8167,5314,8461,25795,20688,327522,302242,9862,160384,56344,15106,22037,15116,455606,46362,34502,43301,2417,36754,21010,10189,5078,3316,522330,521250,1145,466973,533993,528685,526522,1302,413,536887,535626
2022,1,50446,4018,40358,202803,199286,128547,2233,34068,27756,3092,1462,2231,8895,8251,261249,255274,4262,212055,23910,3570,14503,10117,310332,18788,15750,36806,2004,30474,17420,8448,5309,2934,369075,365769,1543,314450,408330,390056,382613,3586,588,418161,413951
2022,2,22631,1871,17932,80457,78223,45973,1111,26990,21650,2454,1208,1849,7204,5699,125156,120101,2636,86338,17893,3020,10973,7646,156948,10464,9093,27377,1495,22742,13000,6305,3851,2171,198446,196559,1092,159124,220486,210266,206103,2091,408,225993,223629
2022,3,10855,976,8402,34981,33246,17206,658,21566,16531,2386,1152,1542,4448,3951,71784,67018,2000,39551,17669,2847,10931,7621,101066,8149,6718,28548,1500,22813,13041,6324,5183,2400,151564,148178,1809,103989,191361,172878,165350,3720,681,201186,197046
2022,4,10262,1711,5953,37753,31773,11364,1875,69485,50427,7306,4055,5348,11031,11142,162606,144565,6807,53512,55805,10780,27547,19111,278460,37047,25600,68675,3547,53936,30832,14953,13688,5915,417517,406191,5052,293364,552431,489581,463983,12239,1935,585389,571762
2022,5,14122,1905,9325,48010,40585,15140,1867,83444,57777,8776,5272,6626,8852,12702,203555,179259,8347,67588,60311,14518,28596,19750,319376,36197,27895,65785,3467,52706,30129,14612,11768,5510,431901,428498,4067,330281,467857,451587,444960,4199,1461,476342,472861
2022,6,26492,2452,20330,74823,68122,28078,1717,72182,49162,6776,4534,5807,6444,11655,211832,190041,7540,92488,42785,13021,16891,11548,298238,29546,24081,33007,1759,26748,15290,7415,5511,2719,351675,351366,1815,304443,352354,352354,352354,678,632,352360,352354
2022,7,2349,256,1705,7310,6552,2754,213,9642,7123,907,525,732,1787,1643,24143,21759,857,9308,7279,1425,3175,2198,40827,5407,3311,7695,397,6037,3451,1673,1542,663,56207,55521,570,43242,63907,60370,58929,795,208,65816,64995
2022,8,2078,183,1617,7785,7343,4269,120,7749,6261,345,276,571,2575,1589,19761,18352,499,8950,1910,842,354,227,24421,1900,1584,0,0,0,0,0,0,0,24753,24707,0,24676,25338,25062,24949,45,0,25518,25423
2022,9,262,28,190,1109,1060,643,23,602,484,58,27,40,177,110,2098,1987,57,1237,528,66,274,191,3222,359,232,1376,37,577,329,160,926,194,9108,8590,475,3790,14845,12219,11149,610,172,16415,15653
2022,10,1731,184,1267,7101,6696,3953,150,8974,7786,2715,653,441,2051,1205,19651,18527,466,8167,24708,671,19795,13920,52068,4164,2163,56391,3008,45735,26144,12679,9368,4639,138388,137233,3073,56817,147560,143769,142225,1772,1080,149591,148726
2022,11,515,59,366,1862,1779,945,51,917,764,35,28,58,371,176,3364,3218,100,2081,312,86,36,23,4619,609,427,142,0,0,0,0,173,29,6056,5791,93,4873,9267,7766,7155,282,36,10233,9728
2022,12,798,103,537,2606,2388,1012,99,1960,1400,161,109,152,304,333,6360,5830,255,3180,1620,316,380,259,11855,2170,1206,811,38,579,331,160,235,78,14530,14414,102,12827,15815,15226,14986,135,37,16154,15996
2023,1,167,17,123,690,645,379,14,748,608,62,31,51,242,137,1845,1713,50,807,547,78,274,191,3045,365,209,826,37,566,323,156,271,83,5216,5058,122,3302,6998,6177,5843,180,44,7443,7250
2023,2,112,15,72,412,378,176,16,597,512,193,46,28,119,73,1285,1204,39,501,1748,47,1406,989,3572,307,177,4029,213,3249,1857,900,694,334,10181,9890,233,3913,13467,11956,11340,336,85,14294,13931
